links001;;;;;;;;;;;;;;;
Date:;04.02.2008;;;;;;;;;;;;;;
Time:;16:29:01;;;;;;;;;;;;;;
Type:;;;;;;;;;;;;;;;
Description:;;;;;;;;;;;;;;;
Notes:;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;
120;Hz;;;;;;;;;;;;;;
;LUPA;;;LELB;;;LFRM;;;LSHO;;;LFIN;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1120;-295,861138;-86,361211;1501,001493;-476,894189;-58,78552;1526,833272;-374,094359;-0,909935;1620,134516;-157,073489;-41,522312;1586,138912;-254,418407;47,922196;1670,970214
1121;-295,860066;-85,545471;1499,739005;-476,895312;-56,947285;1524,945731;-371,427163;-0,686684;1616,234392;-157,066123;-41,269962;1585,550951;-249,857246;45,614932;1663,906478
1122;-295,732227;-84,735398;1498,156034;-476,813537;-55,147839;1522,939759;-369,089536;-0,452597;1612,455826;-158,249263;-41,412675;1585,555245;-248,455017;43,16667;1658,391967
1123;-295,603615;-83,989993;1496,52195;-476,581141;-53,370172;1520,680256;-367,000638;-0,214045;1608,8041;-159,760661;-41,493892;1585,58834;-245,674731;40,868397;1652,429059
1124;-295,525132;-83,258819;1494,812953;-476,396418;-51,771911;1518,310218;-365,21028;-0,030345;1605,376639;-159,840882;-41,14513;1585,040701;-242,543855;38,815322;1646,739997
1125;-295,306625;-82,535199;1492,870264;-476,437676;-50,47612;1516,045173;-363,674266;0,021444;1602,325392;-159,103053;-40,663458;1584,189238;-239,963984;36,80905;1641,712323
1126;-294,826074;-81,643545;1490,893851;-476,46473;-49,407762;1513,861783;-362,406348;-0,047998;1599,594814;-158,620912;-40,272875;1583,37441;-237,887588;34,873587;1637,294031
1127;-294,089604;-80,469872;1488,817092;-476,367813;-48,389634;1511,800896;-361,432577;-0,137941;1597,191958;-158,526963;-40,124109;1582,819505;-236,413186;33,329385;1633,697594
1128;-293,60317;-79,545581;1486,776333;-476,290447;-47,483921;1509,944571;-360,732126;-0,324014;1595,194574;-158,784348;-40,007338;1582,358984;-235,486855;32,17186;1630,983719
1129;-293,508476;-79,032239;1485,244725;-476,24402;-46,884649;1508,25239;-360,463933;-0,554764;1593,678076;-159,146265;-39,639064;1581,934562;-234,906843;31,202776;1628,978695
1130;-293,28665;-78,714939;1484,099743;-476,217943;-46,49047;1506,861818;-360,548697;-0,698849;1592,653341;-159,415379;-39,244848;1581,684221;-234,846132;30,562237;1627,828568
1131;-292,988276;-78,550301;1483,221676;-476,199972;-46,332653;1505,807599;-360,80519;-0,886346;1592,090551;-159,688438;-39,134077;1581,541053;-235,342689;30,319074;1627,582317
1132;-292,949596;-78,489214;1482,648735;-476,120042;-46,46256;1504,903067;-361,280855;-1,059063;1592,026291;-159,894283;-39,169725;1581,333918;-236,304113;30,436978;1628,022802
1133;-292,970806;-78,528896;1482,408902;-475,96374;-46,779585;1504,24766;-362,016693;-1,009983;1592,436779;-159,926232;-39,10287;1581,159771;-237,868448;31,06757;1629,309809
1134;-292,816506;-78,727296;1482,646525;-475,775365;-47,37876;1503,913645;-362,948464;-1,075154;1593,171725;-160,085618;-39,289383;1581,492195;-239,187709;32,123936;1631,419433
1135;-292,750763;-79,176784;1483,275735;-475,652829;-48,266093;1503,861421;-364,019065;-1,577862;1594,308406;-160,239506;-39,843021;1582,110222;-239,166823;33,202079;1633,775996
1136;-292,845606;-79,741755;1484,156875;-475,501873;-49,245999;1504,186012;-365,373046;-2,128574;1595,90947;-160,236775;-40,494094;1582,771928;-241,772094;35,227682;1637,41231
1137;-292,751687;-80,282417;1485,043104;-475,154898;-50,246536;1504,76308;-366,96441;-2,573268;1597,696198;-159,54398;-40,778598;1583,264755;-244,790511;37,345703;1641,876397
1138;-292,631866;-81,098557;1486,22018;-474,841514;-51,356488;1505,557145;-368,708072;-2,920369;1599,742163;-157,850841;-40,322137;1583,321023;-248,488457;39,685442;1647,060562
1139;-292,818352;-82,110956;1488,006772;-474,691798;-52,556516;1506,572258;-370,778948;-3,105991;1602,313536;-156,782506;-39,911454;1583,515244;-252,510813;42,338129;1652,85515
1140;-292,965726;-82,777108;1489,691152;-474,503205;-53,787056;1507,921627;-373,157528;-3,156251;1605,360025;-156,918114;-40,116766;1584,141553;-256,945387;45,237671;1659,20123
1141;-292,73754;-83,234468;1491,151321;-474,171343;-55,036416;1509,594747;-375,72931;-2,93689;1608,740531;-157,104635;-40,526077;1584,906626;-262,153358;48,459797;1665,906815
1142;-292,347402;-83,800064;1492,829419;-473,756043;-56,282317;1511,205061;-378,631625;-2,433251;1612,417716;-156,775861;-40,81365;1585,515397;-268,013159;52,017906;1673,101788
1143;-292,055908;-84,405313;1494,697128;-473,332466;-57,539175;1512,91311;-381,996752;-1,653565;1616,334329;-156,148858;-40,959301;1586,012643;-274,525544;55,594734;1680,688061
1144;-291,773351;-84,936629;1496,749924;-472,752402;-58,650124;1514,71365;-385,777317;-0,65448;1620,462036;-155,583543;-41,135948;1586,547955;-281,604167;59,039153;1688,290551
1145;-291,448973;-85,391949;1498,983562;-472,105369;-59,534063;1516,450228;-389,935171;0,480731;1624,801908;-155,026349;-41,414653;1587,052883;-289,198414;62,530915;1695,972172
1146;-292,192541;-86,574673;1501,480817;-471,49448;-60,387212;1518,286977;-394,388289;1,725267;1629,195109;-154,249543;-41,654013;1587,639502;-297,533751;66,222654;1703,850787
1147;-292,079597;-87,120353;1503,415184;-470,276074;-61,097794;1519,913797;-399,267901;2,869199;1633,607322;-153,372679;-41,806748;1588,357721;-306,535423;69,990922;1711,818111
1148;-291,483381;-87,328271;1505,091749;-468,465329;-61,502341;1521,31269;-404,654494;3,976502;1637,907929;-152,620161;-41,950075;1589,109537;-316,259511;73,615149;1719,672899
1149;-290,883035;-87,553745;1506,721578;-467,049545;-61,790024;1522,852365;-410,434501;5,184776;1641,860946;-151,719366;-41,819488;1589,667147;-326,556917;76,953373;1727,143133
1150;-290,316033;-87,532486;1508,132388;-465,991169;-61,85938;1524,395109;-416,885012;6,336385;1645,581965;-150,669503;-41,515137;1590,104301;-337,281543;80,087695;1734,373331
1151;-289,752859;-87,247816;1509,276911;-464,912547;-61,562162;1525,78582;-423,155608;7,706637;1648,892241;-149,857595;-41,564637;1590,715314;-348,763743;83,249911;1741,480209
1152;-289,155387;-86,981896;1510,361986;-463,914463;-61,090098;1527,233986;-428,442905;9,249803;1651,630817;-149,148876;-41,7283;1591,389945;-361,021247;86,199709;1748,270544
1153;-288,564399;-86,650294;1511,316769;-462,795527;-60,43445;1528,674574;-433,987832;10,449529;1654,264455;-148,39185;-41,658683;1592,036733;-373,74461;88,644496;1754,770381
1154;-287,946499;-86,121892;1511,929942;-461,530473;-59,475753;1529,73816;-440,151781;11,37057;1656,796554;-147,527178;-41,430484;1592,500212;-386,759192;90,723931;1760,759013
1155;-287,257648;-85,376064;1512,273634;-460,258517;-58,175052;1530,57381;-446,482317;12,160219;1658,79287;-146,503641;-41,036194;1592,809457;-400,094456;92,500382;1766,148072
1156;-286,51064;-84,20957;1512,223687;-459,025099;-56,561543;1531,338609;-452,980547;12,901807;1660,266705;-145,562513;-40,484976;1593,237721;-413,767021;93,906366;1771,079431
1157;-285,692811;-82,677941;1511,902776;-457,874894;-54,790249;1531,904723;-459,305842;13,638945;1661,321662;-144,743771;-39,994928;1593,764016;-427,834972;95,054784;1775,267038
1158;-284,891626;-81,25833;1511,851866;-456,614408;-52,854557;1532,305694;-465,429835;14,252092;1661,899392;-143,940716;-39,59993;1594,289876;-442,137378;96,04954;1778,565222
1159;-284,271808;-79,98658;1511,993085;-455,286677;-50,706736;1532,599676;-471,513417;14,76605;1661,92921;-143,198026;-39,159267;1594,687315;-456,579856;96,716189;1780,975946
1160;-283,868114;-78,538124;1511,998859;-454,101727;-48,378227;1532,819733;-477,179211;15,068028;1661,540051;-142,412029;-38,632001;1594,96917;-471,228793;97,005562;1782,299235
1161;-283,486327;-76,922315;1512,058146;-452,925455;-45,848844;1532,879533;-482,458408;15,224359;1660,804621;-141,58285;-38,06649;1595,290434;-485,786485;97,097891;1782,495639
1162;-283,112962;-75,269266;1512,278994;-451,671652;-43,233273;1532,808054;-488,084121;15,6266;1659,608703;-140,816843;-37,463734;1595,640597;-499,670606;97,022506;1781,6749
1163;-282,851304;-73,486637;1512,447684;-450,356721;-40,530542;1532,651845;-493,899561;16,319029;1657,985162;-140,070873;-36,765844;1595,983598;-513,04605;96,745461;1779,743585
1164;-282,542807;-71,471585;1512,575075;-449,059204;-37,713061;1532,430867;-499,355294;17,245377;1655,758925;-139,349121;-36,083708;1596,33975;-526,855762;96,258705;1776,730659
1165;-282,104499;-69,102339;1512,486145;-447,859624;-34,932783;1532,22033;-504,711006;18,18743;1652,840033;-138,690798;-35,32633;1596,704213;-540,979214;95,553884;1772,872987
1166;-281,643306;-66,363018;1512,054945;-446,756754;-32,247232;1531,879255;-510,12347;18,910062;1649,547612;-138,090006;-34,480471;1596,933848;-554,699345;94,825001;1768,116286
1167;-281,323122;-63,60109;1511,612949;-445,667266;-29,6119;1531,320887;-515,305755;19,542731;1645,852747;-137,392668;-33,696765;1597,044743;-567,885494;94,052948;1762,210108
1168;-281,343392;-61,016617;1511,177089;-444,484211;-26,858925;1530,561053;-520,11723;20,103243;1641,465646;-136,732917;-32,810904;1597,231234;-580,269016;93,350053;1755,239541
1169;-281,692684;-58,576319;1510,68765;-443,308944;-23,989841;1529,622812;-524,708527;20,643728;1636,586649;-136,301119;-31,854636;1597,451897;-591,798987;92,822309;1747,303595
1170;-281,65857;-56,11867;1510,220397;-442,245052;-21,21221;1528,498586;-529,079533;21,253047;1631,318835;-135,813627;-30,859777;1597,529876;-603,165548;91,916344;1738,288861
1171;-281,764785;-53,537715;1509,53445;-441,402897;-18,530036;1527,095785;-532,89976;21,889308;1625,236592;-135,260423;-29,8288;1597,547543;-614,367444;90,575667;1728,191853
1172;-281,800978;-51,036909;1508,842364;-440,643379;-15,805631;1525,325083;-536,142235;22,479347;1618,398116;-134,810249;-28,927561;1597,621042;-624,889339;89,073022;1717,074084
1173;-281,545206;-48,777638;1508,218465;-439,690601;-13,185768;1523,099225;-539,308297;22,792609;1611,22305;-134,48455;-28,089058;1597,647797;-634,841119;87,484218;1705,317869
1174;-281,116833;-46,854079;1507,796221;-438,708981;-10,905522;1520,372343;-542,583298;22,809989;1603,588543;-134,348925;-27,280995;1597,740744;-646,323874;83,292879;1689,390475
1175;-280,643455;-45,279477;1507,476078;-437,598345;-8,820478;1517,38679;-545,670703;22,74668;1595,222304;-134,182511;-26,459633;1597,866399;-653,423394;81,317627;1677,170127
1176;-280,045467;-43,889125;1506,876621;-436,126394;-6,795921;1514,219939;-548,422699;22,581638;1586,090302;-133,948254;-25,559276;1597,826582;-658,991878;80,82258;1665,003125
1177;-279,389432;-42,771657;1505,892274;-434,741038;-5,080404;1510,716787;-550,573713;22,195627;1576,675803;-133,849252;-24,67632;1597,808858;-665,04274;79,580342;1650,947239
1178;-278,860907;-42,074038;1504,54788;-433,589458;-3,801762;1506,873892;-551,965947;21,685574;1567,293239;-133,84763;-23,719582;1597,790815;-670,74744;77,582392;1636,157492
1179;-278,540167;-41,598201;1502,803367;-432,396747;-2,800564;1502,436647;-552,819042;21,084678;1557,541885;-134,039398;-22,75208;1597,575813;-675,709746;75,464055;1620,938864
1180;-278,133071;-41,084024;1500,542238;-431,161972;-1,853941;1497,522249;-553,705743;19,028192;1547,256991;-134,426088;-21,802933;1597,272959;-679,890973;73,242214;1605,221778
1181;-277,509818;-40,61384;1498,0072;-429,828451;-0,879959;1492,41697;-554,61402;15,881226;1536,571767;-134,779988;-20,644754;1596,967576;-683,384888;70,941472;1589,0346
1182;-276,964458;-40,208981;1495,600845;-428,442314;-0,108449;1486,963276;-554,542832;14,300389;1526,167386;-135,122953;-19,477963;1596,639778;-686,219724;68,488116;1572,582626
1183;-276,556275;-39,728375;1493,279032;-427,087951;0,451283;1481,187699;-553,721673;14,738208;1515,404468;-135,62779;-18,561227;1596,27156;-688,416739;65,975713;1556,123324
1184;-276,113325;-39,205994;1490,905478;-425,576181;1,061898;1475,238904;-552,622262;15,013796;1504,786898;-136,252278;-17,779472;1595,856931;-690,1449;63,530237;1539,71781
1185;-275,729034;-38,651469;1488,486392;-423,982806;1,550888;1469,156806;-550,969109;13,586427;1496,240019;-136,876821;-16,964094;1595,344967;-691,331522;61,151446;1523,303035
1186;-275,439676;-38,094005;1485,844139;-422,584674;1,541971;1463,008239;-549,385205;13,001314;1486,966888;-137,572013;-16,077469;1594,655378;-691,826578;58,788439;1506,847461
1187;-275,070227;-37,805488;1482,985386;-420,777724;4,37258;1454,223765;-548,000506;13,219283;1476,160624;-138,414119;-15,262241;1593,852886;-691,816107;56,555008;1490,376233
1188;-274,725184;-37,84454;1480,015705;-418,559857;1,090003;1449,916322;-546,689172;12,539171;1464,665344;-139,303391;-14,486352;1593,072461;-691,348554;54,500095;1473,856782
1189;-274,337155;-37,810308;1476,641044;-426,601628;10,169268;1435,734849;-545,404109;12,4367;1452,290338;-140,187835;-13,538785;1592,236755;-690,30746;52,391969;1457,20254
1190;-273,690558;-37,62935;1472,951381;-414,694541;1,304351;1435,47;-543,41137;12,138635;1441,297293;-141,238181;-12,499526;1591,240883;-688,739439;50,119252;1440,337236
1191;-272,925957;-37,540544;1469,350094;-412,589262;0,672304;1427,767804;-541,030375;10,891786;1430,683908;-142,447442;-11,419576;1590,034634;-686,675533;47,698774;1423,333499
1192;-272,348955;-37,599762;1466,000149;-410,239184;-0,129692;1420,185553;-538,664585;9,45252;1418,975547;-143,703721;-10,224881;1588,682864;-684,232798;45,137053;1406,421231
1193;-272,100135;-37,775718;1462,901032;-407,718372;-0,827576;1412,49323;-536,060995;7,960329;1407,015028;-145,159836;-9,024815;1587,277047;-681,532023;42,440385;1389,537766
1194;-272,953836;-38,377701;1459,830128;-405,279665;-1,590068;1404,662112;-533,243231;6,414787;1395,028162;-146,933277;-7,928621;1585,641065;-678,46759;39,655773;1372,761439
1195;-272,73122;-38,675916;1456,17489;-402,871061;-2,575251;1396,606963;-530,328326;4,512786;1383,107685;-148,979238;-6,95659;1583,838812;-675,032001;36,89956;1356,46806
1196;-272,290838;-38,850866;1452,075559;-400,409749;-3,740855;1388,550264;-527,38841;2,268423;1371,545776;-151,143749;-6,089551;1581,994588;-671,484021;34,055759;1340,680521
1197;-271,300092;-39,105403;1447,383976;-397,819519;-5,01463;1380,760658;-524,431882;0,052089;1360,504371;-153,29995;-5,260183;1580,015956;-668,027421;30,952835;1325,437512
1198;-269,503427;-39,435376;1442,316642;-395,105287;-6,08567;1373,002048;-521,428328;-2,104563;1349,778501;-155,415925;-4,478178;1578,111188;-664,383353;27,745103;1310,638225
1199;-268,331845;-39,790186;1437,583578;-392,509792;-7,124065;1365,568954;-518,299903;-4,227069;1339,455953;-157,467101;-3,741706;1576,341274;-660,357227;24,425033;1296,185758
1200;-267,706778;-40,156668;1433,109604;-390,15998;-8,240356;1358,841757;-515,131301;-6,371856;1329,706665;-159,437398;-2,951483;1574,357569;-656,414956;20,771073;1282,606487
1201;-266,890975;-40,467613;1428,71818;-387,870774;-9,197482;1352,429289;-512,08089;-8,67859;1320,591365;-161,37242;-2,106333;1572,211578;-652,587986;16,798546;1269,949427
1202;-266,101109;-40,711104;1424,645552;-385,526827;-10,07576;1346,201653;-509,065081;-10,995128;1312,248199;-163,287748;-1,375398;1570,231448;-648,578767;12,607127;1258,116458
1203;-265,436859;-40,939489;1420,860151;-383,481328;-10,927397;1340,482091;-506,156408;-13,216107;1304,563459;-165,139594;-0,884083;1568,380571;-644,732862;8,360625;1247,484323
1204;-264,848149;-41,068737;1417,305379;-381,6782;-11,66746;1335,337761;-503,527957;-15,474833;1297,58646;-166,906837;-0,474271;1566,580083;-641,262438;4,085583;1237,965504
1205;-264,137204;-41,042717;1414,098558;-380,042366;-12,338439;1330,902486;-501,066999;-17,852208;1291,530441;-168,591938;-0,058875;1565,046735;-637,970611;-0,425752;1229,463344
1206;-263,352772;-40,92716;1411,209039;-378,830336;-12,98243;1327,218431;-498,838943;-20,208731;1286,310377;-170,204038;0,174991;1563,803044;-634,923045;-5,107748;1222,131971
1207;-262,853326;-40,781574;1408,76548;-377,838745;-13,571158;1323,91772;-496,825862;-22,34112;1281,828865;-171,655459;0,176689;1562,609437;-632,331762;-9,74176;1215,990693
1208;-262,598193;-40,662059;1406,768826;-377,034363;-14,152555;1321,006575;-495,029238;-24,311646;1278,239444;-172,962495;0,034942;1561,534497;-630,133215;-14,28382;1211,077308
1209;-262,502955;-40,553405;1405,006951;-376,515756;-14,645623;1318,674285;-493,761993;-26,312492;1275,750479;-174,167948;-0,080313;1560,792051;-628,354074;-18,665182;1207,501659
1210;-262,750501;-40,561638;1403,675304;-376,328167;-15,057781;1316,986329;-493,115896;-28,40561;1274,162797;-175,19049;-0,18107;1560,164744;-627,149658;-22,751407;1205,245007
1211;-263,33904;-40,748452;1402,950082;-376,592786;-15,517174;1316,093337;-493,003977;-30,38211;1273,370119;-176,037315;-0,414827;1559,509791;-626,525233;-26,5361;1204,149511
1212;-264,056044;-40,93332;1402,70682;-377,238954;-15,972986;1315,796593;-493,381857;-32,148545;1273,464368;-176,708339;-0,64972;1559,110368;-626,530584;-30,173978;1204,216871
1213;-264,867346;-41,105171;1402,826736;-378,259138;-16,485912;1316,151652;-494,18417;-33,876457;1274,432825;-177,235042;-0,959912;1558,973359;-627,22378;-33,809512;1205,539294
1214;-265,794826;-41,33328;1403,140841;-379,716708;-17,094801;1317,376507;-495,41093;-35,569237;1276,205368;-177,736309;-1,514065;1559,03844;-628,399095;-37,372411;1207,764235
1215;-266,791099;-41,690584;1403,711341;-381,511195;-17,699863;1319,062083;-497,09354;-37,205951;1278,629243;-178,213369;-2,141618;1559,350897;-629,793979;-40,65787;1210,74215
1216;-267,894352;-42,091145;1404,773205;-383,443207;-18,340381;1321,129965;-498,996468;-38,735631;1281,583946;-178,572212;-2,819952;1559,808699;-631,647191;-43,673793;1214,837236
1217;-269,122295;-42,492132;1406,187319;-385,53958;-19,086308;1323,878865;-501,118903;-40,200741;1285,096261;-178,750874;-3,517869;1560,44328;-634,123623;-46,440708;1219,808282
1218;-270,327527;-43,121111;1407,86109;-387,773434;-19,97831;1327,00629;-503,719288;-41,713865;1289,312779;-178,73589;-4,051706;1561,206964;-637,01422;-48,77475;1225,632687
1219;-271,648716;-43,875171;1409,91879;-390,207401;-21,039016;1330,443705;-506,616662;-43,126563;1294,169738;-178,596207;-4,599562;1562,064118;-640,365226;-50,759657;1232,496009
1220;-273,258795;-44,669943;1412,286016;-393,023943;-22,172717;1334,453064;-509,722517;-44,477896;1299,667304;-178,379686;-5,450072;1563,054896;-644,233191;-52,339597;1240,203516
1221;-274,883448;-45,611802;1414,777006;-396,001531;-23,340093;1338,931413;-513,216414;-45,840895;1305,825886;-177,99827;-6,408015;1564,03217;-648,449533;-53,427312;1248,807155
1222;-276,472825;-46,595534;1417,469429;-399,044995;-24,569525;1343,705215;-516,997025;-47,000885;1312,426925;-177,444992;-7,170764;1564,983638;-652,978931;-54,350194;1258,210344
1223;-278,006873;-47,658111;1420,41988;-402,22408;-25,766914;1348,683172;-520,954927;-47,986617;1319,460138;-176,758236;-8,004949;1566,079118;-657,854876;-55,00163;1268,474063
1224;-279,48776;-48,786377;1423,491817;-405,352982;-26,876968;1353,921078;-525,130084;-48,982604;1327,074594;-175,936752;-9,047122;1567,359846;-662,92267;-55,17813;1279,645358
1225;-281,010738;-49,928211;1426,697459;-408,391506;-28,05417;1359,40211;-529,347811;-49,889771;1335,292158;-175,055987;-10,0303;1568,535027;-668,058639;-55,075475;1291,520074
1226;-282,520224;-51,237512;1430,081816;-411,562687;-29,400632;1365,268198;-533,405807;-50,653297;1343,994288;-174,159423;-10,987649;1569,598165;-673,273731;-54,789978;1304,095056
